Regulon_ID,HRGSE7696,Cox-p-valueGSE7696
3641,0.417693728,0.676171059
1734,-0.416846743,0.67679051
2978,0.416355408,0.677149954
3680,0.414550325,0.678471119
1586,0.414176937,0.678744531
644,-0.411380723,0.680793387
545,0.410698705,0.681293477
3513,0.410343099,0.681554281
1015,-0.409658511,0.682056469
215,-0.40646276,0.684402614
3520,-0.405968536,0.684765719
1292,0.405624358,0.685018628
554,-0.405523047,0.685093081
3550,-0.405332675,0.685232991
301,0.404752588,0.685659382
477,0.404752588,0.685659382
1403,0.404752588,0.685659382
2446,-0.404317101,0.685979551
2903,-0.404001334,0.686211738
68,-0.401383574,0.688137741
3508,-0.397246474,0.691185714
1293,-0.396579299,0.69167772
1650,0.396373263,0.691829687
1357,0.395960764,0.692133973
3349,0.392678504,0.694556949
1087,0.391730988,0.695256991
2848,-0.389464293,0.69693272
1670,-0.388235137,0.697842033
3466,-0.387314166,0.69852364
3589,-0.385763134,0.699672101
1161,-0.385548137,0.69983135
2913,0.381739359,0.702654703
891,-0.381700108,0.70268382
65,-0.380022448,0.703928752
2622,-0.380022448,0.703928752
3742,0.379738655,0.704139423
782,0.379688746,0.704176475
3175,0.379688746,0.704176475
1391,-0.379372795,0.70441105
2325,0.37786108,0.705533796
1436,-0.377038266,0.706145168
1843,-0.375728637,0.707118646
1356,-0.375071878,0.707607011
869,-0.374594226,0.707962268
1794,-0.372442762,0.709563221
446,-0.372355761,0.709627987
1163,0.370901141,0.710711165
3473,0.37070313,0.710858659
334,0.36935343,0.711864305
3176,-0.368639222,0.712396656
1212,0.367738484,0.713068242
919,0.36709612,0.713547321
2162,-0.366919662,0.713678944
245,0.366016996,0.714352394
1033,0.364898196,0.715187401
1639,0.364806427,0.715255907
874,-0.361916656,0.717414313
1728,0.360505959,0.718468801
3303,-0.360418383,0.718534282
1157,0.358880695,0.719684342
3536,0.358822346,0.719727995
30,-0.358030977,0.720320132
2319,0.35577863,0.722006354
2301,0.354626432,0.722869472
913,-0.354434785,0.723013069
1448,0.354318776,0.723099998
688,0.353390114,0.723795996
1933,0.353152502,0.723974114
453,0.352350231,0.724575622
2973,0.352284975,0.724624555
3027,-0.352044901,0.724804589
391,-0.351228747,0.725416745
3215,0.350848436,0.725702057
1581,-0.350572799,0.725908866
2348,-0.349595896,0.726641992
2707,-0.349530546,0.726691043
1371,0.34943031,0.726766282
492,-0.34659438,0.728896069
871,0.346562744,0.728919839
3310,0.346055699,0.729300856
1593,0.345806001,0.729488515
220,-0.344950976,0.730131227
1772,-0.344929254,0.730147557
933,0.342760497,0.731778646
1101,0.342409046,0.732043082
2049,0.342409046,0.732043082
2289,0.342409046,0.732043082
1008,0.341952316,0.732386778
1195,0.340879466,0.733194324
507,-0.339118504,0.734520459
76,-0.338970955,0.734631611
2593,0.338721569,0.734819491
1637,0.338386347,0.735072062
743,-0.338025196,0.7353442
3676,-0.337784266,0.735525768
501,-0.337784266,0.735525768
693,-0.337784266,0.735525768
1030,-0.337784266,0.735525768
1720,-0.337784266,0.735525768
2051,-0.337784266,0.735525768
2292,-0.337784266,0.735525768
2529,-0.337784266,0.735525768
3642,-0.337628354,0.735643272
2330,-0.336290859,0.736651542
1585,0.336198652,0.73672107
1782,0.335742159,0.737065311
2320,-0.334675725,0.737869715
2658,0.334569812,0.73794962
2096,-0.334278218,0.738169625
3356,-0.334146058,0.738269346
2349,0.332567001,0.739461156
1582,0.331661476,0.740144893
3698,-0.330939685,0.740690045
1750,0.330866702,0.740745175
681,-0.330755248,0.740829367
1019,-0.328847827,0.742270711
3400,-0.328371379,0.74263088
2295,0.327947158,0.742951617
3403,-0.327913806,0.742976835
941,0.327708194,0.743132308
565,0.32674282,0.743862411
1778,0.32582604,0.744555976
2168,0.321792074,0.747610219
3021,-0.321765325,0.747630485
71,-0.319943795,0.749010938
483,-0.317901915,0.75055934
2163,0.316247153,0.75181492
393,-0.31615891,0.751881895
641,0.315320819,0.752518079
1038,0.313866244,0.753622629
1231,-0.313316851,0.754039949
149,0.313053166,0.75424027
1931,-0.312793855,0.754437285
2846,-0.312194104,0.754893013
1158,0.312187891,0.754897734
2587,-0.312074963,0.754983554
470,-0.310787435,0.755962222
3749,-0.309142792,0.757212909
2594,0.309067507,0.757270175
336,0.308911912,0.757388535
940,0.307692871,0.758316045
2032,-0.307494259,0.758467192
2297,-0.30692304,0.758901951
3185,0.306355902,0.75933368
1567,-0.306331994,0.759351882
1093,-0.304540509,0.760716135
1635,0.304055978,0.761085245
236,0.303862864,0.761232371
218,0.303820204,0.761264873
2281,-0.303238366,0.761708213
1046,0.302938119,0.761937021
211,-0.302614169,0.762183915
1234,-0.3012937,0.763190544
690,0.301109823,0.763330751
3267,0.300912339,0.763481341
560,0.300038744,0.764147603
768,-0.299970709,0.764199498
1568,0.299579588,0.764497856
1309,-0.299187964,0.764796632
3019,0.298850422,0.765054176
1024,-0.29884989,0.765054583
1266,0.297021688,0.766449951
2992,0.29692242,0.766525739
1573,0.296749337,0.766657887
1717,0.295919587,0.767291492
1495,0.293525726,0.769120339
1749,0.293525726,0.769120339
2656,0.292368792,0.770004667
1326,-0.291856604,0.770396265
1011,0.291712053,0.770506793
3169,-0.290773655,0.771224436
6,0.290336849,0.771558551
382,-0.290143538,0.77170643
729,0.289989363,0.771824375
1091,0.289979194,0.771832155
2847,0.288870532,0.772680455
2277,0.287110586,0.774027647
1678,0.286859109,0.774220202
3181,0.286441936,0.77453966
294,-0.286315086,0.774636805
3741,0.285930411,0.774931421
2293,0.284813655,0.77578691
3347,0.284173873,0.776277137
680,-0.283386249,0.776880768
774,-0.283024468,0.777158081
2406,0.281743137,0.778140475
1555,0.281535972,0.778299342
1663,-0.279555055,0.779818893
375,-0.278709164,0.780468029
3312,-0.27811153,0.780926745
686,0.276207048,0.782389044
1075,-0.274966121,0.783342267
986,-0.274769846,0.783493066
2968,-0.27312786,0.784754931
460,0.272499226,0.785238186
2337,-0.271388619,0.786092154
2730,-0.271344127,0.78612637
3302,-0.270118483,0.787069103
157,0.26999556,0.787163669
1557,-0.269586889,0.787478088
735,0.267826058,0.788833211
1089,-0.267705436,0.788926065
893,0.267405581,0.789156903
2521,0.267197152,0.789317369
1189,-0.266888383,0.789555102
2175,0.266787055,0.789633122
2616,-0.265180267,0.790870596
1783,-0.264987739,0.791018907
1191,-0.264979872,0.791024967
1938,0.264829152,0.791141078
1066,0.261770125,0.793498673
3311,0.261255614,0.793895393
1564,0.261220425,0.793922528
3428,-0.258554636,0.795978889
1799,-0.2577444,0.796604177
901,-0.25725069,0.796985256
1221,0.256720018,0.797394917
1287,0.255062098,0.798675137
84,-0.254772387,0.798898904
3239,-0.254325156,0.799244367
634,-0.252918629,0.800331094
2412,-0.250958788,0.801845972
204,-0.250518631,0.802186299
2036,-0.249330279,0.803105311
1733,0.249213053,0.803195983
860,-0.249177171,0.803223737
1598,-0.247256448,0.804709762
546,0.247095634,0.804834213
1203,0.247095634,0.804834213
3594,-0.244956632,0.806490011
155,0.244465388,0.806870406
1596,0.244090947,0.807160384
1528,-0.24119443,0.809404428
937,-0.241074427,0.809497432
64,-0.240996643,0.809557718
292,-0.24070343,0.809784981
156,-0.240323548,0.810079441
2942,-0.239991716,0.810336679
3313,-0.239947796,0.810370727
28,-0.237461626,0.812298686
1099,0.23571027,0.8136575
1224,-0.233643226,0.815261967
2206,0.233534778,0.815346167
1404,-0.23298221,0.81577522
1824,0.231452439,0.81696333
3269,0.231336868,0.817053107
920,0.230624804,0.817606297
2641,0.229875931,0.81818818
338,0.229535253,0.818452924
1673,0.22880029,0.819024142
144,-0.22879293,0.819029862
1570,-0.227258935,0.820222403
2642,-0.226698325,0.82065833
466,0.223615116,0.823056801
2945,-0.221239966,0.824905592
2279,0.220455797,0.825516195
1171,-0.220186108,0.825726215
3663,0.219730543,0.826081016
1194,0.218765165,0.826832984
1784,-0.216810394,0.828356112
337,0.216639368,0.828489403
632,-0.216164754,0.828859326
1675,0.214777823,0.829940544
3528,-0.213822547,0.830685442
3537,0.21380113,0.830702144
3553,0.213068977,0.831273162
379,-0.212942987,0.831371433
1375,0.21289705,0.831407263
255,0.212287493,0.831882752
3032,0.212287493,0.831882752
341,0.209719313,0.833886751
503,0.209177485,0.834309688
1104,0.209177485,0.834309688
1537,0.209177485,0.834309688
973,0.207909463,0.83529966
1562,0.207660055,0.83549441
2524,0.20641279,0.836468481
2334,0.206350603,0.836517054
1094,0.206204617,0.836631082
398,0.205408136,0.837253264
1225,0.205199138,0.837416543
1594,-0.205000052,0.837572085
2341,-0.205000052,0.837572085
1748,0.204384419,0.838053105
1253,0.203957277,0.838386885
2097,0.203734144,0.838561258
2757,0.202172604,0.839781789
3677,0.201720921,0.840134906
520,-0.201249234,0.840503696
1182,-0.200947011,0.840740008
454,0.200385452,0.841179136
1322,0.200063837,0.841430656
444,0.199525068,0.841852036
1797,0.197850906,0.843161716
547,-0.197289748,0.843600802
1183,0.196928663,0.843883363
3572,-0.1964362,0.844268765
3658,-0.195497427,0.845003552
3705,-0.192556069,0.847306653
70,-0.192195174,0.847589326
2198,0.190695152,0.848764437
3546,0.19055783,0.848872031
359,0.188869786,0.850194874
998,0.188147689,0.850760878
1731,-0.187338781,0.851395018
3590,0.187028811,0.851638043
373,-0.185840821,0.852569591
1006,0.18522193,0.853054969
847,0.184633628,0.853516408
696,0.183945827,0.854055953
1723,0.183945827,0.854055953
1839,0.183945827,0.854055953
2053,0.183945827,0.854055953
2294,0.183945827,0.854055953
2422,0.183945827,0.854055953
2717,0.183945827,0.854055953
1560,0.182402919,0.855266535
1323,0.180838366,0.856494448
1178,0.180144095,0.857039446
561,0.178333724,0.858460895
553,0.177878932,0.858818057
1092,0.176863539,0.859615578
1640,-0.175986455,0.860304584
889,-0.175286674,0.860854382
295,-0.175112375,0.860991335
1040,-0.174431092,0.861526681
173,-0.173418413,0.862322553
2965,0.173343713,0.862381266
340,0.172911839,0.862720726
563,0.172911839,0.862720726
845,-0.17150587,0.863826015
2043,-0.170844805,0.864345798
1445,-0.169664729,0.865273814
1051,-0.168844561,0.865918907
383,0.16839907,0.86626934
1342,-0.168153088,0.866462846
2719,-0.167840079,0.866709091
1577,0.165193452,0.868791719
165,-0.164846378,0.869064899
1337,0.164365873,0.869443127
1003,-0.163344107,0.870247508
556,-0.163252731,0.87031945
1575,-0.162295006,0.871073547
1710,0.16194001,0.871353095
239,0.161098014,0.872016204
1098,0.159922874,0.87294183
987,0.158771806,0.873848662
339,0.158491055,0.874069869
1491,0.158491055,0.874069869
2318,-0.158408591,0.874134844
3665,0.158199395,0.87429968
1202,0.157868626,0.874560321
1524,0.156902681,0.875321547
1152,0.156770147,0.875426001
868,0.156739328,0.875450291
3104,0.156136504,0.875925425
1001,0.154773611,0.876999796
143,0.15422924,0.877428988
1669,0.153723201,0.877827991
9,-0.153510063,0.877996055
1440,-0.152698248,0.878636242
2898,0.151322572,0.879721264
1561,-0.150532666,0.880344381
2623,-0.149715194,0.88098932
3535,0.148553215,0.881906192
1531,-0.148514199,0.881936981
1159,-0.147487512,0.882747236
989,0.144855737,0.884824775
3344,-0.144563368,0.885055621
1179,-0.143163104,0.886161368
559,-0.142925796,0.886348785
1927,0.14241929,0.886748826
855,0.142017744,0.88706599
564,0.141679104,0.887333481
2859,0.140554179,0.888222149
3201,-0.139212409,0.889282303
522,-0.139155606,0.889327189
151,0.137676472,0.890496115
399,0.137676472,0.890496115
249,-0.137170033,0.890896397
3031,0.134604233,0.892924795
1738,-0.131988105,0.894993701
162,0.131730517,0.895197447
2588,-0.130335316,0.89630114
1255,0.130163923,0.896436737
2716,-0.129405966,0.897036427
442,-0.128131919,0.898044577
380,0.127726339,0.898365545
625,-0.127534366,0.898517475
2183,-0.127519182,0.898529492
2457,-0.126700788,0.899177222
1644,-0.125633925,0.900021707
1672,-0.125389185,0.900215449
1714,-0.124007431,0.901309391
2948,0.123291666,0.90187614
2983,-0.122193023,0.902746152
1671,0.122132779,0.902793862
2282,-0.122078665,0.902836719
1722,0.121845429,0.903021435
626,0.121073448,0.90363286
2047,-0.120650567,0.903967815
2705,-0.120650567,0.903967815
1705,0.119591534,0.904806726
1483,0.119000789,0.90527473
16,0.117478037,0.906481247
484,0.11720222,0.906699808
1232,-0.117186384,0.906712357
692,-0.116872733,0.906960906
2710,-0.116872733,0.906960906
2167,0.116584096,0.907189641
356,-0.116010863,0.907643932
3110,0.115247586,0.908248881
513,-0.115093073,0.908371351
2407,-0.114882568,0.908538202
448,0.113956477,0.909272295
496,0.113956477,0.909272295
3539,-0.113791674,0.909402939
2853,-0.113121315,0.909934376
2467,0.111202103,0.911456084
740,-0.110935074,0.911667832
1166,-0.109822126,0.912550443
936,-0.10935938,0.912917451
327,0.108741288,0.913407693
335,-0.108713962,0.913429367
471,-0.108626757,0.913498537
2392,-0.107245348,0.914594341
2471,-0.107245348,0.914594341
1164,0.105733918,0.915793468
628,0.105285407,0.916149343
980,-0.105080984,0.916311548
896,0.104524601,0.916753047
299,0.104477096,0.916790744
1172,0.104477096,0.916790744
1679,0.104477096,0.916790744
2979,0.104477096,0.916790744
385,0.104276885,0.916949621
1045,0.103849761,0.917288576
537,-0.103362448,0.917675315
1170,0.10288038,0.91805791
875,0.10279208,0.918127991
682,0.102737791,0.91817108
152,0.102513173,0.918349358
1745,0.102263276,0.918547704
1660,0.101772492,0.918937261
2405,0.100769987,0.919733052
11,-0.100374709,0.920046847
2459,0.099725939,0.920561907
248,-0.097805353,0.922086857
3465,0.096915036,0.922793868
2851,-0.096737156,0.922935132
1372,-0.096654637,0.923000665
2419,0.096456238,0.923158228
1107,0.096171981,0.923383984
1653,0.095666371,0.92378555
985,-0.095420648,0.923980716
60,-0.095341662,0.924043452
469,-0.094108475,0.925022988
2967,0.092570163,0.926245048
1180,0.092455568,0.926336092
1082,0.092131623,0.926593464
3542,0.092078752,0.92663547
1458,-0.091079695,0.927429266
731,0.089955955,0.928322216
629,0.088222543,0.9296998
2288,-0.087830776,0.930011176
1042,0.086991621,0.930678173
1937,-0.086603174,0.930986943
2321,-0.086271172,0.931250855
1214,0.086035472,0.93143822
1630,-0.084870292,0.93236451
485,-0.084667423,0.932525795
3578,-0.084425192,0.932718379
2700,-0.084141591,0.932943857
2172,-0.083068348,0.933797193
146,0.082805637,0.934006087
3234,-0.082610117,0.934161557
995,0.081943295,0.934691806
3538,0.081798694,0.934806795
3113,-0.080648795,0.935721259
3214,-0.080648795,0.935721259
922,0.079620866,0.936538799
1636,-0.07953717,0.936605368
1401,0.079108479,0.93694634
451,0.07898742,0.93704263
1154,-0.077214564,0.938452856
2636,0.077208182,0.938457933
170,0.077100665,0.938543464
258,0.077100665,0.938543464
527,-0.076731352,0.938837263
679,0.076612881,0.938931511
976,-0.075750972,0.939617223
1719,-0.075492341,0.939822991
1348,-0.074524056,0.940593401
1870,0.073484321,0.94142072
168,-0.073252054,0.941605545
1829,-0.072926424,0.941864666
3187,0.071340386,0.943126854
2331,0.07118662,0.94324923
2356,-0.069865165,0.94430098
3476,0.068784831,0.945160893
1493,0.06839296,0.945472826
2046,-0.068358664,0.945500126
915,-0.068256637,0.945581342
773,-0.066328458,0.947116327
3592,0.066025773,0.947357306
2411,0.065586998,0.947706641
74,0.065573661,0.94771726
1832,0.065493742,0.947780889
926,-0.06528617,0.947946154
566,-0.061920679,0.950626
2173,0.061594219,0.950885981
1334,0.060332378,0.951890915
2975,0.059348887,0.952674223
1504,0.059201476,0.952791634
770,-0.059150032,0.952832609
1447,-0.058752998,0.953148846
1285,0.058495139,0.953354234
1507,0.057694624,0.953991876
1053,0.057384912,0.954238581
650,0.056898929,0.954625708
1064,-0.056108739,0.955255182
883,-0.056102312,0.955260302
25,-0.055936875,0.955392095
1526,-0.055919135,0.955406228
3199,0.053465861,0.957360731
3193,0.053157196,0.95760666
1659,0.053118409,0.957637564
569,-0.051428945,0.958983721
1081,0.051252155,0.959124593
3235,0.050399979,0.959803653
214,-0.049615475,0.960428814
2048,0.049466092,0.960547859
2354,0.048973673,0.960940277
3362,0.048973673,0.960940277
2585,0.048631916,0.961212635
1317,0.048393601,0.961402559
3429,-0.046356931,0.963025764
2850,-0.045830079,0.963445684
1047,0.045749192,0.963510155
510,-0.045717058,0.963535768
2094,0.045079079,0.964044277
497,0.044260882,0.964696453
3659,-0.044005882,0.964899715
918,-0.043446578,0.965345549
3463,-0.04253032,0.966075942
742,-0.042228295,0.966316707
3660,0.042125091,0.966398978
2667,-0.041930459,0.966554135
2322,-0.04115101,0.967175509
381,-0.039901443,0.968171701
1013,-0.039137692,0.96878061
2982,0.038973287,0.968911687
2916,0.038725903,0.969108921
1029,0.038452637,0.969326794
1396,0.038416957,0.969355241
1776,-0.037197767,0.970327319
1658,0.035996054,0.971285505
3540,0.034980752,0.972095089
1499,0.03413705,0.972767864
488,0.033999704,0.972877387
3165,0.033888791,0.972965831
1732,0.033528715,0.973252968
2052,0.032420308,0.974136868
651,0.031581942,0.974805445
63,0.03090817,0.975342774
1576,0.030340712,0.975795328
333,-0.030070032,0.976011201
2666,0.029045154,0.976828578
2327,0.027703474,0.977898653
3286,-0.027409899,0.978132803
3519,-0.026712924,0.978688705
1711,0.02616523,0.979125548
2174,-0.025658802,0.979529484
1361,0.023306928,0.981405445
885,-0.023052676,0.981608255
2723,-0.020982724,0.983259437
1188,0.020916761,0.983312056
923,-0.020805842,0.983400538
246,-0.020196739,0.983886429
2285,0.019236815,0.984652189
1254,0.01899058,0.98484862
1631,-0.017509916,0.986029822
3238,-0.0174375,0.986087593
1281,-0.017282551,0.986211206
780,-0.016746051,0.986639209
931,-0.015023791,0.9880132
3655,-0.014388821,0.988519778
1025,-0.014288354,0.988599931
441,-0.012548905,0.989987685
213,-0.012532707,0.990000608
2111,-0.012162777,0.990295747
925,-0.011945161,0.990469367
3188,0.011732787,0.990638805
1218,-0.01155735,0.990778774
472,0.010926889,0.991281777
518,0.010690829,0.991470115
2473,0.010483838,0.991635261
2387,0.010226345,0.9918407
1633,-0.010190357,0.991869412
3033,-0.009964869,0.992049317
238,0.008894867,0.992903017
1290,-0.006249852,0.995013372
1090,-0.006222565,0.995035143
2335,-0.00602014,0.995196652
2592,0.005708743,0.995445107
2035,0.005226242,0.995830081
1274,0.005190481,0.995858614
1487,0.005190481,0.995858614
2165,0.005190481,0.995858614
2336,0.005190481,0.995858614
3105,0.005190481,0.995858614
1825,0.0050231,0.995992163
1077,-0.004058459,0.996761827
3108,0.003814855,0.996956194
2102,0.003757462,0.997001986
2299,0.003385912,0.997298439
